Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Glen Oaks,40.74944079974332,-73.71548118999145,Dunkin',40.74576223214435,-73.71502842548045,Donut Shop
Glen Oaks,40.74944079974332,-73.71548118999145,Halal Cart on union tpke,40.74846515311749,-73.71266581381771,Middle Eastern Restaurant
Glen Oaks,40.74944079974332,-73.71548118999145,MJM Shoes,40.74679895330574,-73.71433723287265,Shoe Store
Glen Oaks,40.74944079974332,-73.71548118999145,Key Food,40.74676972691064,-73.71322157518804,Supermarket
Glen Oaks,40.74944079974332,-73.71548118999145,Rite Aid,40.745990899999995,-73.7156493,Pharmacy
Glen Oaks,40.74944079974332,-73.71548118999145,Vitality Drug & Surgical,40.74625882484167,-73.71447680773095,Pharmacy
Glen Oaks,40.74944079974332,-73.71548118999145,Marcellas Pizza,40.74703915558777,-73.71244207608544,Pizza Place
Glen Oaks,40.74944079974332,-73.71548118999145,Hallmark,40.74729194957892,-73.71209685769439,Gift Shop
Glen Oaks,40.74944079974332,-73.71548118999145,"MTA NYCT Q46 MTABus QM5, QM8, QM35 (260th Street/Union Turnpike)",40.74695967030789,-73.71222329252673,Bus Station
Bellerose,40.72857318176675,-73.72012814826904,Triple Crown Diner,40.726246,-73.716034,Diner
Bellerose,40.72857318176675,-73.72012814826904,Fat Ernie's Cheesesteak Co.,40.72616636391163,-73.71740130571249,American Restaurant
Bellerose,40.72857318176675,-73.72012814826904,Dunkin',40.72506533877906,-73.7228674815973,Donut Shop
Bellerose,40.72857318176675,-73.72012814826904,Rollin' Greens Irish Pub & Grille,40.72484048524606,-73.71776335938758,Pub
Bellerose,40.72857318176675,-73.72012814826904,Hi-Class Pizza,40.72522929011245,-73.72155835335495,Pizza Place
Bellerose,40.72857318176675,-73.72012814826904,The Village Wine Cellar,40.72649112203147,-73.71619470527251,Wine Shop
Bellerose,40.72857318176675,-73.72012814826904,Friends Gourmet Deli,40.724950303719375,-73.72275470121481,Deli / Bodega
Bellerose,40.72857318176675,-73.72012814826904,Trattoria Lucia,40.725976254040596,-73.71887985537107,Italian Restaurant
Bellerose,40.72857318176675,-73.72012814826904,NY Crab Cake & Company,40.724671,-73.722363,Seafood Restaurant
Bellerose,40.72857318176675,-73.72012814826904,Verizon,40.727042104556716,-73.71499909188762,Mobile Phone Shop
Bellerose,40.72857318176675,-73.72012814826904,Chase Bank,40.725046999999996,-73.720989,Bank
Bellerose,40.72857318176675,-73.72012814826904,Arturo's Ristorante Italiano,40.72486725375235,-73.7224122384431,Italian Restaurant
Bellerose,40.72857318176675,-73.72012814826904,Rani Ayurvedic Spa & Salon,40.725990295410156,-73.7194595336914,Salon / Barbershop
Bellerose,40.72857318176675,-73.72012814826904,King Rice Chinese Restaurant,40.726533162269504,-73.71664486572116,Chinese Restaurant
Bellerose,40.72857318176675,-73.72012814826904,Bellerose Inn,40.72683,-73.71513,Motel
Bellerose,40.72857318176675,-73.72012814826904,Village Florist,40.72616958618164,-73.71646881103516,Flower Shop
Bellerose,40.72857318176675,-73.72012814826904,Body By Fitness,40.72494713328263,-73.7225478254433,Gym
Bellerose,40.72857318176675,-73.72012814826904,Kam's Garden Chinese Restaurant,40.72489706247307,-73.7226826275663,Chinese Restaurant
Bellerose,40.72857318176675,-73.72012814826904,Foodtown,40.726323,-73.71539200000001,Grocery Store
Bellerose,40.72857318176675,-73.72012814826904,Turnpike Liquors,40.72476804256439,-73.72297900000001,Liquor Store
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Benjy's Kosher Pizza & Falafel,40.72477036009629,-73.82109149359167,Pizza Place
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Capital One Bank,40.723551124435076,-73.81983697414398,Bank
Kew Gardens Hills,40.722578244228046,-73.82087764933566,TD Bank,40.72246810000001,-73.81982140000001,Bank
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Charisma Ballroom,40.726885892225326,-73.82209324563159,Dance Studio
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Elite Cafe,40.725835,-73.821606,Sushi Restaurant
Kew Gardens Hills,40.722578244228046,-73.82087764933566,"MTA NYCT Q20A, Q20B (Main Street/76th Avenue)",40.72267296820732,-73.8197135925293,Bus Station
Kew Gardens Hills,40.722578244228046,-73.82087764933566,"MTA NYCT Q20A, Q20B, Q44 (Main St/73 Ave)",40.72464003830448,-73.82074645811372,Bus Station
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Wasserman Supermarket,40.725044283456185,-73.82074926673904,Supermarket
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Swan Delight,40.71994505478587,-73.82056611726254,Deli / Bodega
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Uncle Tommy's,40.719742238856114,-73.8206750665728,Pizza Place
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Te Amo,40.71987554911093,-73.81937033003913,Smoke Shop
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Main Street Bagels and Appetizing,40.7259644111601,-73.8215841709025,Bagel Shop
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Vleigh Playground,40.71933478427857,-73.82093928688005,Playground
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Gift World Judaica,40.72581100463867,-73.82179260253906,Gift Shop
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Chase Bank,40.726985107695974,-73.82159254503196,Bank
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Annie's Kitchen,40.725985660292785,-73.82168898134572,Chinese Restaurant
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Sushi Metsuyan,40.72635415070697,-73.82193597863673,Sushi Restaurant
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Judge Moses Weinstein Playground,40.71889672096326,-73.81924482444585,Playground
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Senior Movers,40.7213069243792,-73.82632255554198,Moving Target
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Kissena Beverage,40.725971641492094,-73.8172965470309,Wine Bar
Fresh Meadows,40.7343944653313,-73.78271337003264,Fresh Meadows Natural,40.73339409997313,-73.78366224909708,Grocery Store
Fresh Meadows,40.7343944653313,-73.78271337003264,Fresh Meadows Pizzeria and Restaurant,40.73710970180682,-73.77816605290154,Pizza Place
Fresh Meadows,40.7343944653313,-73.78271337003264,Walgreens,40.733635,-73.78371,Pharmacy
Fresh Meadows,40.7343944653313,-73.78271337003264,Rite Aid,40.733523999999996,-73.783879,Pharmacy
Fresh Meadows,40.7343944653313,-73.78271337003264,Peking Chinese Restaurant,40.73339693032348,-73.78329263446206,Vegetarian / Vegan Restaurant
Fresh Meadows,40.7343944653313,-73.78271337003264,Peking,40.73344446117437,-73.78348368253769,Chinese Restaurant
Fresh Meadows,40.7343944653313,-73.78271337003264,MTA Q88 (73rd Ave. & 189th St),40.73405206803793,-73.78344520846876,Bus Station
Fresh Meadows,40.7343944653313,-73.78271337003264,"MTA NYCT Q17 MTABus QM1, QM5, QM7, QM8, QM31, QM35 (188 Street/73rd Avenue)",40.732975510034045,-73.78302582308692,Bus Station
Fresh Meadows,40.7343944653313,-73.78271337003264,Becky's Nail Salon,40.733314910975814,-73.78324497596992,Cosmetics Shop
Fresh Meadows,40.7343944653313,-73.78271337003264,MTA Q17 (188th & 73rd),40.732845713404615,-73.78313112400596,Bus Station
Fresh Meadows,40.7343944653313,-73.78271337003264,STJ Halal Stand,40.73082933615338,-73.78360032338671,Food Truck
Fresh Meadows,40.7343944653313,-73.78271337003264,Farm Playground,40.73585938888709,-73.7773331538487,Playground
Fresh Meadows,40.7343944653313,-73.78271337003264,New Hong Kong Garden,40.737109000000004,-73.77800400000001,Chinese Restaurant
Briarwood,40.71093547252271,-73.81174822458634,The Panorama Cafe,40.712317152934155,-73.80652704968955,Coffee Shop
Briarwood,40.71093547252271,-73.81174822458634,Double J Deli,40.70973794108642,-73.80751170680792,Deli / Bodega
Briarwood,40.71093547252271,-73.81174822458634,Junior High School 217,40.71038055419922,-73.81150817871094,Playground
Briarwood,40.71093547252271,-73.81174822458634,Briarwood Playground,40.709650057212144,-73.81001980204677,Playground
Briarwood,40.71093547252271,-73.81174822458634,84th Deli Grocery,40.71057492063447,-73.81573658228892,Deli / Bodega
Briarwood,40.71093547252271,-73.81174822458634,Christ Deli,40.709688645553264,-73.80752641408975,Deli / Bodega
Briarwood,40.71093547252271,-73.81174822458634,Parsons Discount Store,40.7096941672234,-73.80752900901355,Convenience Store
Briarwood,40.71093547252271,-73.81174822458634,Sweat Box Gym,40.709734000000005,-73.80745999999999,Gym
Briarwood,40.71093547252271,-73.81174822458634,Dollar Store,40.713840999999995,-73.809174,Arts & Crafts Store
Briarwood,40.71093547252271,-73.81174822458634,"MTABus Q25, Q34 (Parsons Blvd/84th Rd-Hoover Ave.)",40.7122092823122,-73.8067742843469,Bus Station
Briarwood,40.71093547252271,-73.81174822458634,Moon Tikka,40.713202,-73.807214,Indian Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Don Nico's,40.70513359256214,-73.79925760949355,Mexican Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Margherita Pizza,40.70466179650204,-73.7968604542282,Pizza Place
Jamaica Center,40.70465736068717,-73.79690165888289,Blink Fitness,40.70446555589253,-73.7966098925308,Gym
Jamaica Center,40.70465736068717,-73.79690165888289,Jamaican Flavors,40.70559234462918,-73.79495109251091,Caribbean Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Starbucks,40.70360122835167,-73.79936436251222,Coffee Shop
Jamaica Center,40.70465736068717,-73.79690165888289,Chase Bank,40.7040314,-73.79793609999999,Bank
Jamaica Center,40.70465736068717,-73.79690165888289,Gap Factory Store,40.705757,-73.79372,Clothing Store
Jamaica Center,40.70465736068717,-73.79690165888289,The Children's Place,40.70447638408348,-73.79706887173234,Kids Store
Jamaica Center,40.70465736068717,-73.79690165888289,York College Performing Arts Center,40.702625337559105,-73.79467195614485,Performing Arts Venue
Jamaica Center,40.70465736068717,-73.79690165888289,H&M,40.703831,-73.79878199999999,Clothing Store
Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Performing Arts Center (JPAC),40.70226162441744,-73.80170874439493,Performing Arts Venue
Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Market,40.704222884580936,-73.79966517905731,Food Court
Jamaica Center,40.70465736068717,-73.79690165888289,Chipotle Mexican Grill,40.703708500000005,-73.7989613,Mexican Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Walgreens,40.70349514189253,-73.7991324718882,Pharmacy
Jamaica Center,40.70465736068717,-73.79690165888289,PP Boy Japan Teriyaki & Sushi,40.704896184018786,-73.79903078197171,Japanese Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Dallas BBQ,40.705548975052366,-73.80171413658668,BBQ Joint
Jamaica Center,40.70465736068717,-73.79690165888289,T-Mobile,40.70446487877024,-73.79641056060791,Mobile Phone Shop
Jamaica Center,40.70465736068717,-73.79690165888289,GNC,40.70404052734375,-73.79879760742188,Supplement Shop
Jamaica Center,40.70465736068717,-73.79690165888289,Dollar Tree,40.70436168959967,-73.79239766567939,Discount Store
Jamaica Center,40.70465736068717,-73.79690165888289,Boston Market,40.705405999999996,-73.794668,American Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Panda Express,40.703703999999995,-73.798936,Chinese Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Modell's Sporting Goods,40.704951032913215,-73.79574395036455,Sporting Goods Shop
Jamaica Center,40.70465736068717,-73.79690165888289,Burlington,40.703976000000004,-73.798677,Department Store
Jamaica Center,40.70465736068717,-73.79690165888289,AT&T,40.705504414937906,-73.79535779356956,Mobile Phone Shop
Jamaica Center,40.70465736068717,-73.79690165888289,T-Mobile,40.70646179999999,-73.792689,Mobile Phone Shop
Jamaica Center,40.70465736068717,-73.79690165888289,K&G,40.70337866235854,-73.79988097353669,Men's Store
Jamaica Center,40.70465736068717,-73.79690165888289,Subway,40.70296818106235,-73.79985256157573,Sandwich Place
Jamaica Center,40.70465736068717,-73.79690165888289,Old Navy,40.70353853685696,-73.79940711703793,Clothing Store
Jamaica Center,40.70465736068717,-73.79690165888289,Dunkin',40.70623701708535,-73.79224111258294,Donut Shop
Jamaica Center,40.70465736068717,-73.79690165888289,Baskin-Robbins,40.706254,-73.792177,Ice Cream Shop
Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Multiplex Cinemas,40.703265,-73.7998843,Multiplex
Jamaica Center,40.70465736068717,-73.79690165888289,Taco Bell/Pizza Hut,40.703926,-73.799166,Pizza Place
Jamaica Center,40.70465736068717,-73.79690165888289,Applebee's Grill + Bar,40.7042989,-73.79805827,American Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Golden Krust Caribbean Restaurant,40.702812132390406,-73.80002101567945,Caribbean Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica YMCA,40.70500921834553,-73.80121299728097,Gym / Fitness Center
Jamaica Center,40.70465736068717,-73.79690165888289,Subway,40.70656926762866,-73.79217167131794,Sandwich Place
Jamaica Center,40.70465736068717,-73.79690165888289,Starbucks,40.70138312123458,-73.79670300712183,Coffee Shop
Jamaica Center,40.70465736068717,-73.79690165888289,Jamaica Center,40.702869992147114,-73.79963970332952,Concert Hall
Jamaica Center,40.70465736068717,-73.79690165888289,Foot Locker,40.70523144295286,-73.79500508308415,Shoe Store
Jamaica Center,40.70465736068717,-73.79690165888289,Popeyes Louisiana Kitchen,40.702848363615644,-73.80010580772968,Fried Chicken Joint
Jamaica Center,40.70465736068717,-73.79690165888289,The Home Depot,40.7051308,-73.79272590000001,Hardware Store
Jamaica Center,40.70465736068717,-73.79690165888289,165th Street & Jamaica Avenue,40.705572123108794,-73.79481998242045,Intersection
Jamaica Center,40.70465736068717,-73.79690165888289,Cookie's Dept. Store,40.706115929123094,-73.79317045211792,Department Store
Jamaica Center,40.70465736068717,-73.79690165888289,Rainbow Apparel,40.7058743,-73.79422070000001,Clothing Store
Jamaica Center,40.70465736068717,-73.79690165888289,Joey Pepperoni's Pizza,40.70600054600703,-73.79330912812334,Pizza Place
Jamaica Center,40.70465736068717,-73.79690165888289,Mac Shack,40.706014,-73.792233,Fast Food Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,PODS,40.7027013,-73.79232440000001,Storage Facility
Jamaica Center,40.70465736068717,-73.79690165888289,Kennedy Fried Chicken,40.706275939941406,-73.79186248779297,Fried Chicken Joint
Jamaica Center,40.70465736068717,-73.79690165888289,Taco Truck,40.708555830073635,-73.79396438598633,Mexican Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Gino's Pizzeria,40.74844544086946,-73.75649772102554,Pizza Place
Oakland Gardens,40.74561857141855,-73.75494976234332,Bi Won Korean Restaurant,40.747491155239345,-73.75594447104575,Korean Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Flex Hot Yoga,40.749555134054496,-73.75502354609094,Yoga Studio
Oakland Gardens,40.74561857141855,-73.75494976234332,Fukuoka Shabu Shabu,40.748990024860994,-73.75671702292334,Taiwanese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,FlexHotYoga,40.7490824432692,-73.75494266116155,Yoga Studio
Oakland Gardens,40.74561857141855,-73.75494976234332,Slim's Bagels & Bialy's,40.749271366976096,-73.75575441890172,Bagel Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Chilsung Garden,40.749319912816844,-73.75536790382431,Korean Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Rolly Kimbab,40.74853074631299,-73.756334784455,Korean Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Empire Garden,40.74852095419004,-73.75645759346699,Chinese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Starbucks,40.749085517821285,-73.75631214871055,Coffee Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Little Dumpling,40.74904649620749,-73.75621007961144,Chinese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Baskin-Robbins,40.747408260210314,-73.75620756069152,Ice Cream Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Red Mango,40.748587,-73.756174,Dessert Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,River Japanese Cuisine,40.74802759297992,-73.7563485681792,Sushi Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Chase Bank,40.748814252357796,-73.75600370844029,Bank
Oakland Gardens,40.74561857141855,-73.75494976234332,GNC,40.74884398611761,-73.75656829536683,Supplement Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Dunkin',40.74825070799621,-73.75828505305843,Donut Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Rite Aid,40.7483244,-73.7559043,Pharmacy
Oakland Gardens,40.74561857141855,-73.75494976234332,SUBWAY / Nathans / Bubble Tea,40.748683,-73.756058,Sandwich Place
Oakland Gardens,40.74561857141855,-73.75494976234332,Saigon Asian Cuisine,40.748120095980894,-73.75634506369491,Vietnamese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Key Food,40.74792601161341,-73.75632344390927,Supermarket
Oakland Gardens,40.74561857141855,-73.75494976234332,Springfield Wines & LiquorS,40.74837875366211,-73.75579833984375,Liquor Store
Oakland Gardens,40.74561857141855,-73.75494976234332,Red Arrow Card & Stationary,40.748499008592354,-73.75633918258865,Gift Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,China Grill,40.748777835164105,-73.75744739641215,Chinese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Patoug Persian Cuisine,40.74875694,-73.7576526403427,Persian Restaurant
Queens Village,40.718893092167356,-73.73871484578423,Kyodai Karate Do,40.71880300000001,-73.73452449999998,Martial Arts Dojo
Queens Village,40.718893092167356,-73.73871484578423,Popeyes Louisiana Kitchen,40.71801709184164,-73.73655306738677,Fried Chicken Joint
Queens Village,40.718893092167356,-73.73871484578423,SUBWAY,40.71797833031035,-73.73675239330278,Sandwich Place
Queens Village,40.718893092167356,-73.73871484578423,RetroCraze Salon & Spa,40.71721391915617,-73.74052621123253,Salon / Barbershop
Queens Village,40.718893092167356,-73.73871484578423,T-Mobile,40.71849648562736,-73.73591467738152,Mobile Phone Shop
Queens Village,40.718893092167356,-73.73871484578423,Dollar Tree,40.716835625,-73.7419225,Discount Store
Queens Village,40.718893092167356,-73.73871484578423,Chase Bank,40.718452778047926,-73.73603403568269,Bank
Queens Village,40.718893092167356,-73.73871484578423,TD Bank,40.716459553708155,-73.7424894460355,Bank
Queens Village,40.718893092167356,-73.73871484578423,Dunkin',40.71780406578222,-73.73659808158374,Donut Shop
Queens Village,40.718893092167356,-73.73871484578423,Bruce's Sewer Service Corp.,40.720427,-73.738344,Home Service
Queens Village,40.718893092167356,-73.73871484578423,Bus Stop - N24,40.71829033,-73.73577077,Bus Stop
Queens Village,40.718893092167356,-73.73871484578423,MTA Bus & NICE Bus - Q36/Q36LTD/N24 @ Jamaica Avenue and Springfield Blvd,40.718234513763,-73.73573036720683,Bus Stop
Queens Village,40.718893092167356,-73.73871484578423,Queens Village Veterans Plaza,40.718391919271475,-73.73553767230987,Pedestrian Plaza
Queens Village,40.718893092167356,-73.73871484578423,99 Cent City,40.71792910708771,-73.73492280953519,Department Store
Queens Village,40.718893092167356,-73.73871484578423,keyfood,40.71611802120505,-73.74316871008256,Grocery Store
Queens Village,40.718893092167356,-73.73871484578423,Emilio's Mexican Grill,40.719885122326474,-73.73293454883773,Mexican Restaurant
Hollis,40.71124344191904,-73.75925009335594,Family Dollar,40.7136928640485,-73.75899874179703,Discount Store
Hollis,40.71124344191904,-73.75925009335594,T-Mobile,40.71344078534091,-73.75414565205573,Mobile Phone Shop
Hollis,40.71124344191904,-73.75925009335594,Subway,40.713602877197964,-73.75446280149005,Sandwich Place
Hollis,40.71124344191904,-73.75925009335594,Popeyes Louisiana Kitchen,40.71235984413357,-73.76449533702956,Fried Chicken Joint
Hollis,40.71124344191904,-73.75925009335594,Haggerty Park,40.712939869314226,-73.75846439085291,Baseball Field
Hollis,40.71124344191904,-73.75925009335594,Bricktown Softball,40.713301866479114,-73.75763700593633,Baseball Field
Hollis,40.71124344191904,-73.75925009335594,Verizon FIOS Store,40.71394769409089,-73.7593773007393,Electronics Store
Hollis,40.71124344191904,-73.75925009335594,Mavi Lounge,40.71369575694726,-73.75616676130713,Lounge
Hollis,40.71124344191904,-73.75925009335594,New Ho Wah,40.71234422072162,-73.7644111194512,Chinese Restaurant
Hollis,40.71124344191904,-73.75925009335594,Avenue Z Desserts,40.71237516015064,-73.76442383298371,Bakery
Hollis,40.71124344191904,-73.75925009335594,Franhill Shopping Center,40.712351422140316,-73.7644610562394,Shopping Mall
Hollis,40.71124344191904,-73.75925009335594,Kings Park,40.71234422072162,-73.76446857490521,Park
Hollis,40.71124344191904,-73.75925009335594,Franhill Plaza,40.71235289292441,-73.7644798079083,Shopping Mall
Hollis,40.71124344191904,-73.75925009335594,Cindee's Bakery,40.712366154300774,-73.76449484024158,Asian Restaurant
Hollis,40.71124344191904,-73.75925009335594,Popeyes Louisiana Kitchen,40.7134895324707,-73.75422668457031,Fast Food Restaurant
South Jamaica,40.69691125378989,-73.7904261313554,The Nourish Spot,40.6979658080215,-73.7922672429966,Vegetarian / Vegan Restaurant
South Jamaica,40.69691125378989,-73.7904261313554,Anita's Roti Shop,40.69947052001953,-73.79302215576172,Caribbean Restaurant
South Jamaica,40.69691125378989,-73.7904261313554,Fine Fare Supermarkets,40.69731047696419,-73.78583262433102,Supermarket
South Jamaica,40.69691125378989,-73.7904261313554,Subway,40.699894106795576,-73.78862713043321,Sandwich Place
South Jamaica,40.69691125378989,-73.7904261313554,Bravo Supermarkets,40.69508012809152,-73.79052202758294,Grocery Store
South Jamaica,40.69691125378989,-73.7904261313554,Three Brothers,40.69459052160517,-73.78989099341038,Pizza Place
South Jamaica,40.69691125378989,-73.7904261313554,MTA Regional Bus Operations - Jamaica Depot,40.69984688306075,-73.79171767158648,Bus Station
South Jamaica,40.69691125378989,-73.7904261313554,MTA - Bus Stop,40.699834857026794,-73.78870755831595,Bus Station
South Jamaica,40.69691125378989,-73.7904261313554,Wonder Bread,40.700570609847844,-73.78886841398413,Bakery
South Jamaica,40.69691125378989,-73.7904261313554,NYCT Buses -Jamaica Depot,40.700799711291936,-73.78963247663522,Bus Line
St. Albans,40.6944453852236,-73.75867603727717,The Smokehouse,40.69206164216117,-73.76123448080502,Caribbean Restaurant
St. Albans,40.6944453852236,-73.75867603727717,Nu Urban Cafe,40.69173654146509,-73.76256610113279,Café
St. Albans,40.6944453852236,-73.75867603727717,Yardies Jerk,40.69403801708779,-73.75354575423022,Caribbean Restaurant
St. Albans,40.6944453852236,-73.75867603727717,jamaican flavors,40.69142022601328,-73.76245200083865,Caribbean Restaurant
St. Albans,40.6944453852236,-73.75867603727717,7-Eleven,40.6912721,-73.76206479999999,Convenience Store
St. Albans,40.6944453852236,-73.75867603727717,Popeyes Louisiana Kitchen,40.691046475716604,-73.76225093358656,Fried Chicken Joint
St. Albans,40.6944453852236,-73.75867603727717,Family Dollar,40.69195175170898,-73.76280212402344,Discount Store
St. Albans,40.6944453852236,-73.75867603727717,Dunkin',40.692058893711604,-73.76197392456255,Donut Shop
St. Albans,40.6944453852236,-73.75867603727717,Burger King,40.693077,-73.757082,Fast Food Restaurant
St. Albans,40.6944453852236,-73.75867603727717,VIP Deli,40.69604411423037,-73.75938370341129,Deli / Bodega
St. Albans,40.6944453852236,-73.75867603727717,It's Dance!,40.69377899169922,-73.75553131103516,Dance Studio
St. Albans,40.6944453852236,-73.75867603727717,Panda Chinese Restaurant,40.693559321613336,-73.7555283081094,Chinese Restaurant
St. Albans,40.6944453852236,-73.75867603727717,Fah Mas,40.69579052646841,-73.76164174702575,Caribbean Restaurant
St. Albans,40.6944453852236,-73.75867603727717,Vital Health Foods LLC,40.693330200000005,-73.7553737,Health Food Store
St. Albans,40.6944453852236,-73.75867603727717,Kenny Mechanic,40.697564,-73.75739300000001,Motorcycle Shop
St. Albans,40.6944453852236,-73.75867603727717,Crown Fried Chicken,40.691949733145506,-73.76201265873006,Southern / Soul Food Restaurant
St. Albans,40.6944453852236,-73.75867603727717,Jasper Performing Arts Center,40.694006565620725,-73.75362022209066,Dance Studio
St. Albans,40.6944453852236,-73.75867603727717,Fish & Chips,40.69136189549752,-73.76244613300291,Seafood Restaurant
St. Albans,40.6944453852236,-73.75867603727717,Linden Plaza,40.694221107392956,-73.75294842694424,Shopping Mall
St. Albans,40.6944453852236,-73.75867603727717,As You Like Grocery,40.69073867797852,-73.76190185546875,Grocery Store
Rochdale,40.67521139591733,-73.77258787620906,Ideal Food Basket,40.67359761736595,-73.77153546999746,Market
Rochdale,40.67521139591733,-73.77258787620906,SUBWAY,40.67337090902397,-73.77073358283093,Sandwich Place
Rochdale,40.67521139591733,-73.77258787620906,Checkers,40.67405492747334,-73.77655801152736,Fast Food Restaurant
Rochdale,40.67521139591733,-73.77258787620906,Dunkin',40.673367069394175,-73.77058164362847,Donut Shop
Rochdale,40.67521139591733,-73.77258787620906,Chase Bank,40.678245921035355,-73.77660512924193,Bank
Rochdale,40.67521139591733,-73.77258787620906,Kelly's Coffee Shop,40.67399987043896,-73.77034601172306,Breakfast Spot
Rochdale,40.67521139591733,-73.77258787620906,Variety Drugs,40.6735554939805,-73.77071962981137,Pharmacy
Rochdale,40.67521139591733,-73.77258787620906,Southern Flair Restaurant,40.67368028654421,-73.77025425469367,Southern / Soul Food Restaurant
Rochdale,40.67521139591733,-73.77258787620906,Ideal Food Basket,40.67348075293363,-73.77040937985319,Market
Rochdale,40.67521139591733,-73.77258787620906,Magic Soul Food,40.6720634,-73.7750724,Southern / Soul Food Restaurant
Rochdale,40.67521139591733,-73.77258787620906,New Ming Garden,40.672979446948645,-73.77549742481848,Chinese Restaurant
Rochdale,40.67521139591733,-73.77258787620906,K.A.M Laundromat & Wash,40.672314,-73.77475600000001,Laundromat
Rochdale,40.67521139591733,-73.77258787620906,Mta Q85 133ave Bedell,40.67637544076942,-73.76811033310476,Bus Stop
Springfield Gardens,40.66623049036858,-73.76042092682287,Springfield Park,40.665931774367685,-73.7580643871646,Park
Springfield Gardens,40.66623049036858,-73.76042092682287,Cross Island Sports & Fitness,40.66539215799292,-73.75747060035175,Gym
Springfield Gardens,40.66623049036858,-73.76042092682287,Popeyes Louisiana Kitchen,40.66664231209729,-73.7573473852118,Fried Chicken Joint
Springfield Gardens,40.66623049036858,-73.76042092682287,Dunkin',40.66663150106728,-73.75704832782073,Donut Shop
Springfield Gardens,40.66623049036858,-73.76042092682287,Dunkin',40.66787527337825,-73.76323451018807,Donut Shop
Springfield Gardens,40.66623049036858,-73.76042092682287,Subway,40.66675900700483,-73.75680276020995,Sandwich Place
Springfield Gardens,40.66623049036858,-73.76042092682287,McDonald's,40.66522819682168,-73.75613048672676,Fast Food Restaurant
Springfield Gardens,40.66623049036858,-73.76042092682287,shoe shine terminal 7,40.66640959722685,-73.76228525606582,Shoe Store
Springfield Gardens,40.66623049036858,-73.76042092682287,Belt Parkway at Exit 22,40.66596373337882,-73.75796388836079,Intersection
Springfield Gardens,40.66623049036858,-73.76042092682287,Wash and Fold Super Laundry,40.66650995544271,-73.75700497349189,Laundromat
Springfield Gardens,40.66623049036858,-73.76042092682287,MTA NYCT Q85 (South Conduit Ave/221 St),40.66543944143353,-73.75713999875151,Bus Station
Springfield Gardens,40.66623049036858,-73.76042092682287,MTA NYCT Q3 (Farmers Blvd/145 Road),40.664722775831336,-73.76422151633592,Bus Station
Springfield Gardens,40.66623049036858,-73.76042092682287,PAY-O-MATIC,40.66523836950017,-73.75551760196686,Check Cashing Service
