Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Sunnyside Gardens,40.74565180608076,-73.91819286431682,El Buen Sabor,40.74399206130697,-73.91906286881425,Coffee Shop
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Firefly,40.744923583725466,-73.91883017573483,Bistro
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Brookside Market,40.743551506053855,-73.92073322412378,Coffee Shop
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Mangal Kebab,40.74278210458196,-73.91800428278253,Turkish Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Ida's Nearabout,40.74378534880446,-73.92083270928791,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Saffron Garden,40.74655397129589,-73.9177381667934,Indian Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Souk El Shater,40.74360543442258,-73.92125264644531,Middle Eastern Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Skillman Famous Pizza and Coffee Shop,40.74649811885385,-73.917800821402,Pizza Place
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Paris Baguette,40.74253568987245,-73.91887849700034,Bakery
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Aubergine Cafe,40.746015994782574,-73.91423572717216,Café
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Takesushi,40.74409055369966,-73.92235338862658,Sushi Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Parrot Coffee Grocery,40.74336100049335,-73.91881139535565,Deli / Bodega
Sunnyside Gardens,40.74565180608076,-73.91819286431682,TJ Asian Bistro,40.74611809436236,-73.91356787711905,Sushi Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Tito Rad's Grill & Restaurant,40.742477453095105,-73.91558378934859,Filipino Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,FUYU Ramen,40.74320742498833,-73.91808035474871,Ramen Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Stray Vintage & More,40.74632891853243,-73.91573662382098,Thrift / Vintage Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Uncle Jimmy's Pizzeria,40.74594634359029,-73.9152886509224,Pizza Place
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sik Gaek,40.7433217090566,-73.9153360823082,Korean Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,I Am Thai Restaurant,40.7445497963552,-73.91519565611054,Thai Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rite Aid,40.7440568,-73.914465,Pharmacy
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Golden Wok,40.74525120569879,-73.92144996734305,Chinese Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Bar 43,40.74495916106422,-73.92126321423994,Sports Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lotus Nails and Spa,40.743540215696534,-73.91951214632697,Spa
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Philomena's,40.743404,-73.922905,Pizza Place
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Taiyo Foods Japanese Grocery Store,40.74312936784708,-73.92068404879855,Grocery Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sunnyside Arch,40.74383034531059,-73.91973585873666,Sculpture Garden
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Riko,40.74230184052353,-73.91888718829112,Peruvian Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,dawa's,40.745963250647286,-73.9126985292164,Himalayan Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Fresh n' Save,40.74280944997657,-73.91865120240695,Grocery Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Phyzique,40.74395808483622,-73.91469730212798,Gym
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Karma Nails & Spa,40.74367180371735,-73.92202011556908,Nail Salon
Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Butcher Block,40.74419701173933,-73.92335752535921,Grocery Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Oki Japanese Restaurant,40.743311795775135,-73.91904142185977,Japanese Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Pelicana Chicken,40.74262038244363,-73.91775021791345,Korean Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Maggie Mae's Bar,40.7439736943093,-73.92288594097062,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,McGuiness's Bar,40.74335653116753,-73.91964702826894,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,TRI Mexican Tacos,40.74242176724655,-73.91833200747669,Food Truck
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Ariyoshi Japanese Restaurant,40.74391412155101,-73.92296947797091,Japanese Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Met Food Sunnyside,40.745190041014645,-73.91989298683805,Grocery Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,GameStop,40.743293909878226,-73.91695752898406,Video Game Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,El Rey Del Taco,40.744448700493024,-73.91529852693677,Mexican Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sanger Hall,40.74614689541117,-73.91533073996835,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Brothers Cafe,40.745587833636655,-73.92394252308496,Diner
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Côté Soleil,40.7460599003281,-73.9139286188667,French Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Dumplings & Things,40.74239519326835,-73.91884509186805,Asian Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Thai Diva Cuisine,40.74145191465704,-73.91904537430251,Thai Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sofra Mediterranean Grill,40.742461,-73.9192,Turkish Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Copper Kettle Bar & Restaurant,40.745980916018375,-73.91342705080986,American Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Claret,40.74653139130376,-73.9179727706111,Wine Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Alpha Donuts,40.74307865125503,-73.91898104237652,Donut Shop
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Bliss 46 Bistro,40.74357871442717,-73.91872846910171,French Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rite Aid,40.7421044,-73.91849140000002,Pharmacy
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Cafe 52,40.74418386483968,-73.9126421019535,Latin American Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Tibetan Dumpling Cafe,40.74276036790294,-73.91557564847503,Asian Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Turkish Grill,40.74365685946412,-73.92219657184725,Turkish Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chihuahua Mexican Restaurant & Cantina,40.7425291338463,-73.91788896731998,Mexican Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Los Verdes,40.74238920649295,-73.91797032507094,Burger Joint
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Taco Rey De Oro,40.74427343747744,-73.91294681263577,Food Truck
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lou Lodati Playground,40.74720564688922,-73.9224712210157,Playground
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Jin brothers wine and liquor,40.74603628175896,-73.91326058884445,Liquor Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Green Valley Supermarket,40.74161917392901,-73.92061126149144,Supermarket
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Wespawpets,40.7436583442741,-73.92027106947049,Pet Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Doma,40.74417098603821,-73.92319233354881,Korean Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,The UPS Store,40.7427301,-73.9190553,Shipping Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Key Food,40.74276321154332,-73.91962948415996,Supermarket
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Starbucks,40.743438666100396,-73.91833037137984,Coffee Shop
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Zio Luigi,40.74359058239817,-73.9219727159564,Italian Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Los Pollos Limenos,40.741442828033406,-73.91900451214724,Peruvian Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Flynn's Garden Inn,40.74648161864806,-73.91771949633939,Pub
Sunnyside Gardens,40.74565180608076,-73.91819286431682,P.C. Richard & Son,40.74230418659888,-73.91492651669695,Electronics Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chase Bank,40.743358424851735,-73.91716752209015,Bank
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Boston Market,40.74308141349565,-73.91467908028064,American Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Globe,40.74612787461767,-73.91483617854912,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Jack's Ale House,40.74709162440831,-73.92374198032911,Sports Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lou Lodati Park - Dog Run,40.74729049955453,-73.92167042179966,Dog Run
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Subway,40.743339946406884,-73.9140867752518,Sandwich Place
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Kabayan Authentic Filipino Cuisine,40.74248287170926,-73.91548224749289,Filipino Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Mattress Firm,40.74328231811523,-73.9161605834961,Mattress Store
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Fresh N Save,40.745955047421276,-73.91371671524583,Supermarket
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rite Aid,40.74220657348633,-73.91820526123047,Supplement Shop
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chase Bank,40.7428498,-73.91832629999998,Bank
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Duane Reade,40.7432368,-73.91649240000002,Pharmacy
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lincoln Ave Deli,40.74444961547852,-73.91268157958984,Deli / Bodega
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Paddy Duggans,40.74282140085049,-73.91763283740352,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Secrets Gentlemen's Club,40.74249939068544,-73.91540366507394,Strip Club
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Spin City Cafe Billiards,40.74401504279056,-73.91487677053047,Pool Hall
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Dog Run on Skillman,40.74720124456132,-73.91908982676806,Dog Run
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Clean Rite Center,40.743514847450726,-73.91424618265849,Laundry Service
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rincon Latino Restaurant.,40.746089935302734,-73.91542053222656,Spanish Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Suryaside Yoga,40.7459602355957,-73.91496276855469,Yoga Studio
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Torsney Playground,40.74701852944006,-73.92112788672391,Park
Blissville,40.73725071694497,-73.93244235260178,Bantry Bay Publick House,40.73566934760189,-73.93478031695868,Bar
Blissville,40.73725071694497,-73.93244235260178,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant
Blissville,40.73725071694497,-73.93244235260178,Westside Skate & Stick,40.7415305,-73.93369419999998,Sporting Goods Shop
Blissville,40.73725071694497,-73.93244235260178,City Ice Pavilion,40.741564714892434,-73.93332616424956,Skating Rink
Blissville,40.73725071694497,-73.93244235260178,Dunkin',40.73676470034727,-73.93218800057116,Donut Shop
Blissville,40.73725071694497,-73.93244235260178,Penske Truck Rental,40.73517902801413,-73.93617583068851,Rental Service
Blissville,40.73725071694497,-73.93244235260178,Forever 21,40.73865127563477,-73.93049621582031,Clothing Store
Blissville,40.73725071694497,-73.93244235260178,Dunkin',40.73870737549903,-73.93435676217605,Donut Shop
Blissville,40.73725071694497,-73.93244235260178,Holiday Inn Express,40.73688507080078,-73.92790222167969,Hotel
Blissville,40.73725071694497,-73.93244235260178,Mattress Firm,40.74130716247672,-73.93375444047547,Mattress Store
Blissville,40.73725071694497,-73.93244235260178,Long Island Expressway at Exit 15,40.73765232297264,-73.9350012819927,Intersection
Blissville,40.73725071694497,-73.93244235260178,Silvercup East -Stage G,40.73717694538516,-73.93516982558431,Movie Theater
Blissville,40.73725071694497,-73.93244235260178,Housing Works - Warehouse,40.73902014231279,-73.93096943790894,Antique Shop
Blissville,40.73725071694497,-73.93244235260178,Aponte Deli Grocery,40.73738633547079,-73.92956459450188,Deli / Bodega
Blissville,40.73725071694497,-73.93244235260178,Thai Tree,40.73787644414162,-73.92934083938599,Thai Restaurant
Blissville,40.73725071694497,-73.93244235260178,La Guardia terminal (A) Delta Shuttle,40.73978072856546,-73.92849917016748,Airport Terminal
Blissville,40.73725071694497,-73.93244235260178,Redstone Rocket Lunchpad,40.741397857666016,-73.93281555175781,Deli / Bodega
Blissville,40.73725071694497,-73.93244235260178,MTA - B24 Bus Stop (Van Dam),40.735160769021114,-73.9374578386861,Bus Station
Roxbury,40.56737588957032,-73.89213760232822,"Roxbury, NY",40.56678816086579,-73.89171460511535,Neighborhood
Roxbury,40.56737588957032,-73.89213760232822,Kate's Market Place,40.56679100109039,-73.8923634331201,Deli / Bodega
Roxbury,40.56737588957032,-73.89213760232822,Roxbury Av,40.56747635502758,-73.89143287212947,Trail
Roxbury,40.56737588957032,-73.89213760232822,Roxbury Beach,40.56762603003561,-73.8927739736183,Beach
Roxbury,40.56737588957032,-73.89213760232822,Roxbury Sugar Shack,40.566425,-73.891848,Fast Food Restaurant
Roxbury,40.56737588957032,-73.89213760232822,Roxbury Baseball Field,40.566035800270136,-73.89248173014046,Baseball Field
Roxbury,40.56737588957032,-73.89213760232822,the Hibernian,40.566233,-73.891875,Irish Pub
Middle Village,40.71641451115819,-73.88114319200605,Juniper Valley Park Playground South,40.7185041980999,-73.88265227890128,Playground
Middle Village,40.71641451115819,-73.88114319200605,Juniper Valley Park,40.720280675623634,-73.88125841625703,Park
Middle Village,40.71641451115819,-73.88114319200605,Ralph's Famous Italian Ices,40.712856,-73.879132,Dessert Shop
Middle Village,40.71641451115819,-73.88114319200605,Villa Erasmo,40.716760907722566,-73.88622079180655,Italian Restaurant
Middle Village,40.71641451115819,-73.88114319200605,Carlo's Pizzeria,40.712853,-73.878169,Pizza Place
Middle Village,40.71641451115819,-73.88114319200605,Rico's Chicken,40.713009,-73.877336,South American Restaurant
Middle Village,40.71641451115819,-73.88114319200605,Toyo,40.712611,-73.878948,Sushi Restaurant
Middle Village,40.71641451115819,-73.88114319200605,Pat's Sports Bar,40.71288033485745,-73.87875974178314,Sports Bar
Middle Village,40.71641451115819,-73.88114319200605,Las Tias Cafe Bakery,40.71288089682509,-73.87826234966988,Bakery
Middle Village,40.71641451115819,-73.88114319200605,Chase Bank,40.713016,-73.878132,Bank
Middle Village,40.71641451115819,-73.88114319200605,SUBWAY,40.712512527211615,-73.87938571508111,Sandwich Place
Middle Village,40.71641451115819,-73.88114319200605,Metro Diner,40.712822411952025,-73.87860741080296,Diner
Malba,40.790601556701475,-73.8266775713864,Queens Side Of Whitestone SCEMS post,40.79046789197476,-73.82360444592386,Rest Area
Malba,40.790601556701475,-73.8266775713864,Clean Table,40.79166,-73.828467,Vegetarian / Vegan Restaurant
Malba,40.790601556701475,-73.8266775713864,Tennis,40.79291538816812,-73.82672906946324,Tennis Court
Malba,40.790601556701475,-73.8266775713864,Q 20b Bus Stop,40.78653959243271,-73.82799594472671,Bus Line
Hammels,40.58733774018741,-73.80553002968719,Far Rockaway Beach - 81st Street,40.5861760484764,-73.80745211366434,Beach
Hammels,40.58733774018741,-73.80553002968719,Rockaway Beach - 74th Street,40.58678335703646,-73.80146071170894,Beach
Hammels,40.58733774018741,-73.80553002968719,"Rockaway Beach, NY",40.5858986428568,-73.80906625721666,Neighborhood
Hammels,40.58733774018741,-73.80553002968719,Rockaway Beach - 84th Street,40.58435339514821,-73.80897434903927,Beach
Hammels,40.58733774018741,-73.80553002968719,The Restaurant,40.58843168009232,-73.80974725314945,Diner
Hammels,40.58733774018741,-73.80553002968719,Rockaway YMCA,40.589426804519704,-73.80105323057792,Gym / Fitness Center
Hammels,40.58733774018741,-73.80553002968719,Popeyes Louisiana Kitchen,40.587374309439625,-73.81081851381155,Fried Chicken Joint
Hammels,40.58733774018741,-73.80553002968719,McDonald's,40.58843315050189,-73.80975173769333,Fast Food Restaurant
Hammels,40.58733774018741,-73.80553002968719,PeapodDelivers,40.586335135238656,-73.80809547494451,Food Truck
Hammels,40.58733774018741,-73.80553002968719,Rockaway Beach - Beach 77th Street,40.5852072130549,-73.8041491099986,Beach
Hammels,40.58733774018741,-73.80553002968719,MTA Bus - Rockaway Beach Bl & Beach 84 St (Q22),40.58756753229672,-73.80971431732178,Bus Stop
Hammels,40.58733774018741,-73.80553002968719,Rockaway Beach - 73rd Street,40.58639221339399,-73.80137454449584,Beach
Hammels,40.58733774018741,-73.80553002968719,Hammel Stop 1 Supermarket,40.58841847489088,-73.80977324174934,Deli / Bodega
Hammels,40.58733774018741,-73.80553002968719,Rockabus,40.58546587288815,-73.80930751597994,Bus Station
Hammels,40.58733774018741,-73.80553002968719,the beach and boardwalk,40.586757863740104,-73.81004852320555,Beach
Hammels,40.58733774018741,-73.80553002968719,GB's,40.5871318431739,-73.8108292573417,Shoe Store
Hammels,40.58733774018741,-73.80553002968719,Freeway Dog Run,40.591090869416455,-73.80844013191584,Dog Run
Bayswater,40.61132169128385,-73.76596781445626,Westbourne Playground,40.608445176670045,-73.76448006599405,Playground
Queensbridge,40.75609129709471,-73.9456307033409,Queensboro Bridge Pedestrian & Bike Path,40.755200512069685,-73.95044487620288,Scenic Lookout
Queensbridge,40.75609129709471,-73.9456307033409,Queensbridge Park,40.756701174265324,-73.9486527442932,Park
Queensbridge,40.75609129709471,-73.9456307033409,Ravel Hotel,40.753989,-73.949244,Hotel
Queensbridge,40.75609129709471,-73.9456307033409,Boulevard Restaurant,40.75564797914475,-73.94183412839152,Spanish Restaurant
Queensbridge,40.75609129709471,-73.9456307033409,Z Hotel New York - Rooftop Bar/Lounge,40.752113131216774,-73.94758535756516,Hotel Bar
Queensbridge,40.75609129709471,-73.9456307033409,Z NYC Hotel,40.7519578,-73.9477365,Hotel
Queensbridge,40.75609129709471,-73.9456307033409,Subway,40.75555692563547,-73.94127609531644,Sandwich Place
Queensbridge,40.75609129709471,-73.9456307033409,Ravel Rooftop,40.75397138828607,-73.94945587996534,Roof Deck
Queensbridge,40.75609129709471,-73.9456307033409,Oh! Hot Bagels,40.75549140074523,-73.94112925038867,Sandwich Place
Queensbridge,40.75609129709471,-73.9456307033409,Best Western Plaza Hotel,40.755829,-73.94106500000002,Hotel
Queensbridge,40.75609129709471,-73.9456307033409,Queensbridge Park Softball Fields,40.75605465472273,-73.94840712441591,Baseball Field
Queensbridge,40.75609129709471,-73.9456307033409,SummerStage - Queensbridge Park,40.755514111452825,-73.94912464510053,Performing Arts Venue
Queensbridge,40.75609129709471,-73.9456307033409,Roosevelt Island Running Path,40.754902,-73.94895799999998,Gym / Fitness Center
Queensbridge,40.75609129709471,-73.9456307033409,Queensbridge Basketball Courts,40.75505950577882,-73.9491033554077,Basketball Court
Queensbridge,40.75609129709471,-73.9456307033409,The Ravel Hotel Gym,40.75378676930746,-73.94881467649142,Athletics & Sports
Queensbridge,40.75609129709471,-73.9456307033409,Profundo Pool Club,40.75371948879294,-73.94887841206679,Hotel Pool
Queensbridge,40.75609129709471,-73.9456307033409,Estate Garden And Grill,40.7537,-73.948841,Beer Garden
Queensbridge,40.75609129709471,-73.9456307033409,Track 114,40.75300812148582,-73.9478331059513,Platform
The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780984,Trail
The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678878999999995,-79.29773399999998,Health Food Store
The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
"The Danforth West, Riverdale",43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,La Diperie,43.677702000000004,-79.352265,Ice Cream Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Louis Cifer Brew Works,43.67766274536,-79.35131257623709,Brewery
"The Danforth West, Riverdale",43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
"The Danforth West, Riverdale",43.6795571,-79.352188,Moksha Yoga Danforth,43.677621744798834,-79.3521159367257,Yoga Studio
"The Danforth West, Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,43.677704,-79.35048,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Valley Farm Produce,43.67799929468728,-79.3499690927287,Fruit & Vegetable Store
"The Danforth West, Riverdale",43.6795571,-79.352188,7 Numbers,43.67706177495983,-79.35393428891682,Italian Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
"The Danforth West, Riverdale",43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
"The Danforth West, Riverdale",43.6795571,-79.352188,Re: Reading,43.67850657042808,-79.34767758382526,Bookstore
"The Danforth West, Riverdale",43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
"The Danforth West, Riverdale",43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Alexandros,43.67830448799867,-79.34948556208978,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,Carrot Commons,43.6774845518262,-79.35307562861175,Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
"The Danforth West, Riverdale",43.6795571,-79.352188,Athen's Pastries,43.678165895331134,-79.34892679522845,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Urban Nails,43.6766677890219,-79.35660190332753,Spa
"The Danforth West, Riverdale",43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Leonidas Chocolates Cafe,43.67811808012494,-79.34948504099059,Café
"The Danforth West, Riverdale",43.6795571,-79.352188,Bulk Barn,43.67678989740335,-79.35586511284247,Grocery Store
"The Danforth West, Riverdale",43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
"The Danforth West, Riverdale",43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Sher-E-Punjab,43.677307889396715,-79.35306551709384,Indian Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,IL FORNELLO on Danforth,43.67860392856737,-79.34690364849348,Italian Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Bar Oak,43.67793098663968,-79.34872380466781,Lounge
"The Danforth West, Riverdale",43.6795571,-79.352188,Menchie's,43.67830909198205,-79.34810528402672,Frozen Yogurt Shop
"The Danforth West, Riverdale",43.6795571,-79.352188,Friendly Greek Restaurant,43.678427913624354,-79.34764181796815,Greek Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Katsu Japanese Restaurant,43.67861856512561,-79.34702430590903,Sushi Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,LCBO,43.67681583800872,-79.35604671347544,Liquor Store
"The Danforth West, Riverdale",43.6795571,-79.352188,Factory Girl,43.67669287762861,-79.35629876225282,American Restaurant
"The Danforth West, Riverdale",43.6795571,-79.352188,Kitchen Stuff Plus,43.67861256318158,-79.34642163596001,Furniture / Home Store
"The Danforth West, Riverdale",43.6795571,-79.352188,Starbucks,43.678878999999995,-79.346357,Coffee Shop
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,System Fitness,43.667171452103204,-79.31273345707406,Gym
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Brett's Ice Cream,43.667221999999995,-79.312831,Ice Cream Shop
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,The Burger's Priest,43.6667306403693,-79.3155561491546,Fast Food Restaurant
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Woodbine Park,43.66486036311473,-79.31510925292969,Park
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Godspeed Brewery,43.672620301525775,-79.31922849103603,Brewery
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Murphy's Law,43.66731906186094,-79.31265587607287,Pub
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Burrito Bandidos,43.666445461375574,-79.31644740429473,Burrito Place
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Pet Valu,43.666979179508935,-79.31466465565389,Pet Store
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,The Tulip Steakhouse,43.66634820248808,-79.31685400996345,Steakhouse
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,LCBO,43.666731506242336,-79.31496605090986,Liquor Store
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Harvey's,43.66652801054251,-79.3151266656414,Restaurant
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467348,Movie Theater
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Subway,43.66605207373166,-79.3169328912536,Sandwich Place
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Orchard Park,43.66885831178213,-79.31416022446446,Park
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Pizzaiolo,43.668953198390454,-79.31168339331794,Pizza Place
"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,Jody's Deli,43.668946046106456,-79.31163457258731,Sandwich Place
